id,query,success,error
262,"select customer.c_custkey, lineitem.l_shipdate, lineitem.l_suppkey, lineitem.l_linestatus, lineitem.l_receiptdate, customer.c_nationkey, orders.o_comment, min( cast(cast(null as tid) as tid)), orders.o_orderdate, orders.o_orderdate, customer.c_custkey, lineitem.l_suppkey, max( cast(cast(null as int8) as int8)) from lineitem inner join customer inner join orders on (orders.o_totalprice > orders.o_totalprice) inner join part on (orders.o_clerk >= part.p_brand) on (part.p_brand = part.p_container) where orders.o_clerk is NULL limit 130;",NO,"ERREUR:  la colonne « customer.c_custkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_custkey,           ^"
263,"select avg( cast(customer.c_acctbal as ""numeric"")), customer.c_custkey, customer.c_comment, customer.c_mktsegment from customer where customer.c_acctbal = customer.c_acctbal;",NO,"ERREUR:  la colonne « customer.c_custkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : customer.c_custkey,           ^"
264,"select region.r_name, region.r_regionkey, min( cast(cast(null as date) as date)), region.r_comment, region.r_name, region.r_regionkey, region.r_name, region.r_regionkey, sum( cast(cast(null as int8) as int8)), region.r_name, region.r_name, region.r_name, region.r_regionkey, region.r_name, region.r_comment, region.r_name from region where region.r_comment is NULL limit 141;",NO,"ERREUR:  la colonne « region.r_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : region.r_name,           ^"
265,"select lineitem.l_linenumber, max( cast(cast(null as money) as money)), lineitem.l_extendedprice, lineitem.l_partkey, customer.c_phone, lineitem.l_extendedprice, max( cast(lineitem.l_receiptdate as date)) from lineitem inner join customer on (lineitem.l_shipdate >= lineitem.l_receiptdate) where lineitem.l_comment is not NULL limit 22;",NO,"ERREUR:  la colonne « lineitem.l_linenumber » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_linenumber,           ^"
266,"select supplier.s_phone, supplier.s_comment, supplier.s_comment, supplier.s_nationkey from supplier where supplier.s_address is NULL limit 98;",YES,""
267,"select nation.n_comment, nation.n_regionkey, nation.n_regionkey, nation.n_name from nation where nation.n_nationkey is NULL limit 85;",YES,""
268,"select nation.n_regionkey, region.r_regionkey, partsupp.ps_comment, avg( cast(cast(null as ""interval"") as ""interval"")), region.r_regionkey from region inner join lineitem on (lineitem.l_quantity >= lineitem.l_quantity) inner join nation on (lineitem.l_extendedprice >= lineitem.l_tax) inner join region inner join region inner join lineitem inner join supplier inner join nation on (supplier.s_nationkey > supplier.s_nationkey) inner join partsupp on (supplier.s_acctbal < supplier.s_acctbal) on (lineitem.l_orderkey = supplier.s_suppkey ) on (partsupp.ps_suppkey > nation.n_nationkey) on (lineitem.l_receiptdate > lineitem.l_receiptdate) on (lineitem.l_shipinstruct is not NULL) where lineitem.l_tax <= lineitem.l_discount limit 63;",NO,"ERREUR:  le nom de la table « region » est spécifié plus d'une fois"
269,"select supplier.s_name, region.r_name, customer.c_name, partsupp.ps_comment, customer.c_mktsegment, supplier.s_comment from customer inner join part on (part.p_container > customer.c_mktsegment) inner join partsupp on (customer.c_custkey < part.p_size) inner join region inner join supplier on (supplier.s_nationkey >= region.r_regionkey) on (supplier.s_acctbal = customer.c_acctbal) inner join supplier on (supplier.s_nationkey is NULL) where supplier.s_acctbal = partsupp.ps_supplycost;",NO,"ERREUR:  le nom de la table « supplier » est spécifié plus d'une fois"
270,"select nation.n_nationkey, nation.n_name from nation where nation.n_name is not NULL limit 103;",YES,""
271,"select lineitem.l_tax, lineitem.l_tax from lineitem where lineitem.l_returnflag is not NULL limit 139;",YES,""
272,"select distinct supplier.s_nationkey, partsupp.ps_comment from partsupp inner join supplier on (partsupp.ps_supplycost > partsupp.ps_supplycost) inner join lineitem on (supplier.s_acctbal is NULL) where supplier.s_acctbal is NULL limit 129;",YES,""
273,"select nation.n_name, region.r_comment, avg( cast(cast(null as float8) as float8)), min( cast(cast(null as ""numeric"") as ""numeric"")), region.r_name from region inner join nation inner join region on (nation.n_nationkey = nation.n_nationkey) on (nation.n_nationkey is not NULL) where nation.n_name is NULL limit 139;",NO,"ERREUR:  le nom de la table « region » est spécifié plus d'une fois"
274,"select max( cast(cast(null as ""time"") as ""time"")), sum( cast(cast(null as float8) as float8)), region.r_regionkey, part.p_retailprice, part.p_name, part.p_partkey, orders.o_comment, part.p_comment from orders inner join part inner join part inner join region on (part.p_partkey > part.p_partkey) inner join orders on (orders.o_orderdate < orders.o_orderdate) inner join lineitem inner join part inner join region on (part.p_retailprice <= part.p_retailprice) on (region.r_regionkey < part.p_size) on (orders.o_orderdate <= lineitem.l_receiptdate) on (part.p_size < part.p_partkey) on (part.p_partkey is not NULL) where lineitem.l_receiptdate < lineitem.l_commitdate;",NO,"ERREUR:  le nom de la table « part » est spécifié plus d'une fois"
275,"select orders.o_comment, min( cast(orders.o_shippriority as int4)), orders.o_orderdate from orders where orders.o_orderdate < orders.o_orderdate limit 110;",NO,"ERREUR:  la colonne « orders.o_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : orders.o_comment,           ^"
276,"select lineitem.l_shipdate from partsupp inner join lineitem inner join lineitem on (lineitem.l_extendedprice >= lineitem.l_extendedprice) inner join partsupp on (lineitem.l_suppkey >= lineitem.l_orderkey) on (partsupp.ps_supplycost <= lineitem.l_tax) inner join customer inner join partsupp on (customer.c_comment = partsupp.ps_comment ) inner join supplier on (customer.c_nationkey < customer.c_custkey) on (customer.c_comment is NULL) where supplier.s_comment is not NULL limit 34;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
277,"select partsupp.ps_partkey, region.r_comment, partsupp.ps_comment, partsupp.ps_partkey, partsupp.ps_partkey, region.r_regionkey, partsupp.ps_availqty, region.r_regionkey, partsupp.ps_comment, region.r_regionkey, partsupp.ps_comment, region.r_name, region.r_comment, partsupp.ps_supplycost, region.r_regionkey, max( cast(cast(null as text) as text)), region.r_regionkey, region.r_comment, region.r_name, partsupp.ps_comment, partsupp.ps_partkey, region.r_comment, partsupp.ps_partkey, sum( cast(cast(null as int2) as int2)), region.r_name, min( cast(cast(null as money) as money)), region.r_regionkey, max( cast(cast(null as oid) as oid)), partsupp.ps_availqty from region inner join partsupp on (region.r_name is NULL) where region.r_name >= region.r_name limit 134;",NO,"ERREUR:  la colonne « partsupp.ps_partkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : partsupp.ps_partkey,           ^"
278,"select supplier.s_acctbal, supplier.s_address, supplier.s_comment, supplier.s_acctbal, supplier.s_phone from supplier where supplier.s_address is not NULL limit 18;",YES,""
279,"select max( cast(cast(null as float4) as float4)), nation.n_name, nation.n_name from nation where nation.n_regionkey is not NULL limit 156;",NO,"ERREUR:  la colonne « nation.n_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : nation.n_name,           ^"
280,"select min( cast(cast(null as oid) as oid)), part.p_name, part.p_partkey, part.p_size, part.p_container, part.p_retailprice, max( cast(cast(null as oid) as oid)) from part where part.p_retailprice is NULL limit 113;",NO,"ERREUR:  la colonne « part.p_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : part.p_name,           ^"
281,"select supplier.s_name, supplier.s_name from supplier where supplier.s_suppkey = supplier.s_suppkey;",YES,""
282,"select lineitem.l_orderkey, region.r_name, max( cast(lineitem.l_shipdate as date)), customer.c_mktsegment, lineitem.l_tax, customer.c_name from customer inner join customer on (customer.c_acctbal <= customer.c_acctbal) inner join lineitem on (lineitem.l_linestatus < customer.c_phone) inner join region on (lineitem.l_partkey is NULL) where customer.c_phone is not NULL limit 116;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
283,"select customer.c_address, customer.c_custkey, customer.c_mktsegment, customer.c_nationkey, customer.c_nationkey, customer.c_name, customer.c_name, customer.c_phone, customer.c_mktsegment, customer.c_comment, customer.c_name, max( cast(cast(null as ""timestamp"") as ""timestamp"")), customer.c_address, customer.c_comment, customer.c_comment from customer where customer.c_comment is NULL limit 124;",NO,"ERREUR:  la colonne « customer.c_address » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_address,           ^"
284,"select partsupp.ps_suppkey, partsupp.ps_availqty, partsupp.ps_supplycost from partsupp where partsupp.ps_comment is not NULL;",YES,""
285,"select orders.o_orderstatus, min( cast(lineitem.l_discount as ""numeric"")), part.p_container, lineitem.l_discount, orders.o_comment, partsupp.ps_comment from supplier inner join customer on (supplier.s_acctbal < supplier.s_acctbal) inner join partsupp inner join part on (partsupp.ps_supplycost >= part.p_retailprice) on (part.p_mfgr < part.p_mfgr) inner join part inner join orders on (orders.o_orderpriority > orders.o_clerk) inner join orders on (orders.o_orderstatus <= orders.o_orderstatus) inner join lineitem inner join customer on (lineitem.l_suppkey > lineitem.l_orderkey) on (customer.c_custkey <= lineitem.l_orderkey) on (part.p_retailprice > part.p_retailprice) inner join lineitem on (lineitem.l_tax is NULL) where part.p_name is NULL limit 77;",NO,"ERREUR:  le nom de la table « orders » est spécifié plus d'une fois"
286,"select nation.n_nationkey, avg( cast(cast(null as float8) as float8)), nation.n_comment, orders.o_custkey, nation.n_name, nation.n_nationkey, part.p_comment, max( cast(cast(null as timetz) as timetz)), sum( cast(customer.c_acctbal as ""numeric"")), max( cast(cast(null as text) as text)), orders.o_clerk, nation.n_nationkey, customer.c_custkey from partsupp inner join nation on (nation.n_nationkey > nation.n_regionkey) inner join part on (part.p_container > part.p_brand) inner join nation on (part.p_container = part.p_brand) inner join nation inner join supplier inner join orders inner join customer inner join part on (customer.c_nationkey < part.p_size) on (orders.o_custkey < part.p_size) inner join orders on (orders.o_shippriority <= orders.o_custkey) on (supplier.s_address = part.p_name ) on (orders.o_orderdate < orders.o_orderdate) on (supplier.s_comment is NULL) where nation.n_nationkey > part.p_partkey limit 177;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
287,"select region.r_name from region where region.r_regionkey is not NULL;",YES,""
288,"select partsupp.ps_availqty, max( cast(cast(null as float4) as float4)) from partsupp where partsupp.ps_partkey < partsupp.ps_partkey limit 88;",NO,"ERREUR:  la colonne « partsupp.ps_availqty » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : partsupp.ps_availqty,           ^"
289,"select partsupp.ps_partkey, partsupp.ps_partkey from partsupp where partsupp.ps_availqty is not NULL;",YES,""
290,"select orders.o_clerk, orders.o_orderkey, orders.o_clerk, avg( cast(cast(null as int2) as int2)), orders.o_custkey, max( cast(cast(null as timetz) as timetz)), orders.o_shippriority, orders.o_orderdate, orders.o_orderdate, max( cast(cast(null as int8) as int8)), orders.o_custkey, orders.o_orderstatus, orders.o_shippriority from orders where orders.o_custkey is not NULL limit 58;",NO,"ERREUR:  la colonne « orders.o_clerk » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : orders.o_clerk,           ^"
291,"select supplier.s_address, region.r_comment from region inner join supplier on (supplier.s_name >= supplier.s_phone) inner join partsupp on (region.r_comment is NULL) where partsupp.ps_partkey is not NULL;",YES,""
292,"select lineitem.l_linenumber, lineitem.l_shipinstruct, count( cast(lineitem.l_returnflag as bpchar)), min( cast(cast(null as oid) as oid)), lineitem.l_extendedprice from lineitem where lineitem.l_returnflag <= lineitem.l_shipmode limit 74;",NO,"ERREUR:  la colonne « lineitem.l_linenumber » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_linenumber,           ^"
293,"select part.p_size from part inner join partsupp on (part.p_size <= part.p_size) inner join nation on (partsupp.ps_partkey <= partsupp.ps_availqty) inner join region inner join lineitem on (lineitem.l_orderkey = lineitem.l_orderkey) on (part.p_mfgr <= lineitem.l_shipinstruct) inner join nation on (lineitem.l_suppkey is NULL) where nation.n_regionkey < lineitem.l_linenumber limit 118;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
294,"select supplier.s_nationkey, supplier.s_comment, supplier.s_suppkey from supplier where supplier.s_suppkey = supplier.s_suppkey;",YES,""
295,"select max( cast(cast(null as anyenum) as anyenum)), supplier.s_name, supplier.s_nationkey, min( cast(cast(null as money) as money)), supplier.s_nationkey from supplier where supplier.s_suppkey is NULL;",NO,"ERREUR:  ne peut pas convertir le type unknown en anyenum LIGNE 3 : cast(cast(null as anyenum) as anyenum)),                ^"
296,"select nation.n_name, region.r_regionkey, nation.n_regionkey, sum( cast(customer.c_acctbal as ""numeric"")), min( cast(cast(null as timestamptz) as timestamptz)), region.r_regionkey, region.r_regionkey, nation.n_comment, customer.c_phone, nation.n_comment, nation.n_nationkey from region inner join nation on (nation.n_nationkey >= nation.n_nationkey) inner join customer on (customer.c_comment is not NULL) where nation.n_regionkey is not NULL limit 96;",NO,"ERREUR:  la colonne « nation.n_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : nation.n_name,           ^"
297,"select lineitem.l_returnflag, lineitem.l_returnflag, lineitem.l_suppkey, lineitem.l_orderkey from lineitem where lineitem.l_linestatus is NULL limit 97;",YES,""
298,"select partsupp.ps_availqty, partsupp.ps_availqty, partsupp.ps_availqty, partsupp.ps_suppkey, partsupp.ps_suppkey, partsupp.ps_comment, partsupp.ps_suppkey, partsupp.ps_availqty, partsupp.ps_comment from partsupp where partsupp.ps_partkey is NULL limit 67;",YES,""
299,"select region.r_comment from region where region.r_comment is NULL limit 35;",YES,""
300,"select lineitem.l_returnflag, partsupp.ps_comment from lineitem inner join partsupp on (lineitem.l_linestatus is NULL) where lineitem.l_quantity is not NULL limit 89;",YES,""
301,"select customer.c_comment, part.p_mfgr from part inner join customer inner join lineitem on (lineitem.l_shipmode > lineitem.l_linestatus) on (part.p_mfgr = lineitem.l_returnflag ) where lineitem.l_commitdate is not NULL limit 108;",YES,""
302,"select customer.c_phone, partsupp.ps_suppkey, customer.c_nationkey from customer inner join orders inner join customer on (orders.o_clerk = customer.c_phone) inner join lineitem inner join partsupp on (lineitem.l_extendedprice = partsupp.ps_supplycost ) inner join lineitem inner join nation inner join lineitem on (lineitem.l_linestatus <= lineitem.l_shipinstruct) on (lineitem.l_partkey <= lineitem.l_orderkey) on (lineitem.l_commitdate < lineitem.l_commitdate) on (orders.o_orderdate = lineitem.l_shipdate) on (orders.o_clerk < lineitem.l_shipmode) inner join orders on (nation.n_regionkey is not NULL) where orders.o_totalprice is NULL;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
303,"select orders.o_totalprice, customer.c_custkey, min( cast(cast(null as ""time"") as ""time"")), part.p_type, supplier.s_phone, customer.c_mktsegment, min( cast(part.p_partkey as int4)), part.p_mfgr, region.r_name, max( cast(cast(null as int2) as int2)), part.p_retailprice, region.r_name, min( cast(supplier.s_acctbal as ""numeric"")), supplier.s_acctbal, customer.c_name, max( cast(cast(null as int8) as int8)), orders.o_orderpriority from region inner join customer on (region.r_comment = customer.c_name ) inner join orders inner join part inner join supplier on (supplier.s_acctbal = supplier.s_acctbal) on (orders.o_totalprice < supplier.s_acctbal) on (supplier.s_phone > region.r_name) inner join part inner join region inner join part on (part.p_size >= part.p_size) on (part.p_size = part.p_partkey) inner join lineitem on (lineitem.l_discount > lineitem.l_extendedprice) inner join part inner join nation on (part.p_mfgr = part.p_container) inner join supplier inner join region on (supplier.s_acctbal <= supplier.s_acctbal) inner join customer on (region.r_name = customer.c_phone ) on (part.p_brand > customer.c_phone) inner join customer inner join orders inner join orders on (orders.o_orderdate < orders.o_orderdate) on (customer.c_phone = orders.o_orderstatus) on (supplier.s_acctbal >= orders.o_totalprice) inner join customer on (customer.c_nationkey >= customer.c_custkey) on (orders.o_totalprice < lineitem.l_quantity) on (part.p_partkey is not NULL) where region.r_regionkey > orders.o_orderkey;",NO,"ERREUR:  le nom de la table « part » est spécifié plus d'une fois"
304,"select part.p_comment, avg( cast(cast(null as float8) as float8)), max( cast(cast(null as pg_lsn) as pg_lsn)), part.p_mfgr from orders inner join part on (part.p_retailprice = orders.o_totalprice) where orders.o_shippriority <= part.p_size;",NO,"ERREUR:  la colonne « part.p_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : part.p_comment,           ^"
305,"select lineitem.l_shipinstruct from lineitem where lineitem.l_receiptdate is not NULL limit 36;",YES,""
306,"select min( cast(cast(null as oid) as oid)), orders.o_custkey, orders.o_orderdate, orders.o_comment, orders.o_orderkey, min( cast(cast(null as int8) as int8)), orders.o_clerk, orders.o_orderdate, orders.o_custkey, min( cast(cast(null as xid8) as xid8)), orders.o_comment, orders.o_orderpriority, orders.o_orderdate from orders where orders.o_totalprice is NULL limit 116;",NO,"ERREUR:  la colonne « orders.o_custkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : orders.o_custkey,           ^"
307,"select part.p_comment, part.p_mfgr, part.p_partkey, part.p_brand, part.p_name, part.p_size from part where part.p_size = part.p_partkey;",YES,""
308,"select nation.n_nationkey, min( cast(cast(null as money) as money)) from part inner join nation on (part.p_brand = nation.n_name ) where part.p_comment is NULL limit 127;",NO,"ERREUR:  la colonne « nation.n_nationkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : nation.n_nationkey,           ^"
309,"select lineitem.l_extendedprice, lineitem.l_shipdate, customer.c_comment, lineitem.l_returnflag, customer.c_phone, customer.c_custkey, nation.n_name, sum( cast(lineitem.l_extendedprice as ""numeric"")), orders.o_totalprice, lineitem.l_returnflag, orders.o_shippriority, sum( cast(cast(null as int8) as int8)), lineitem.l_shipmode from customer inner join orders inner join orders on (orders.o_clerk <= orders.o_orderpriority) inner join lineitem on (orders.o_custkey = lineitem.l_orderkey ) inner join customer on (lineitem.l_discount >= lineitem.l_quantity) on (lineitem.l_tax <= lineitem.l_quantity) inner join nation inner join lineitem inner join nation inner join region on (nation.n_nationkey = region.r_regionkey ) inner join lineitem inner join nation inner join orders on (orders.o_orderdate >= orders.o_orderdate) on (orders.o_orderstatus > lineitem.l_linestatus) on (orders.o_totalprice < lineitem.l_quantity) on (lineitem.l_linestatus = nation.n_name) on (lineitem.l_shipdate > lineitem.l_shipdate) on (region.r_regionkey >= orders.o_orderkey) where lineitem.l_linenumber >= nation.n_nationkey limit 100;",NO,"ERREUR:  le nom de la table « orders » est spécifié plus d'une fois"
310,"select partsupp.ps_supplycost from orders inner join partsupp on (partsupp.ps_comment is not NULL) where partsupp.ps_availqty is not NULL limit 40;",YES,""
311,"select nation.n_regionkey, nation.n_regionkey, nation.n_nationkey, avg( cast(cast(null as float4) as float4)), nation.n_nationkey, nation.n_name, nation.n_regionkey from nation where nation.n_nationkey is NULL limit 130;",NO,"ERREUR:  la colonne « nation.n_regionkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : nation.n_regionkey,           ^"
312,"select max( cast(cast(null as date) as date)), part.p_brand, partsupp.ps_partkey from part inner join partsupp on (part.p_container > part.p_container) inner join region on (partsupp.ps_availqty = region.r_regionkey ) inner join partsupp on (partsupp.ps_supplycost >= part.p_retailprice) inner join part inner join part inner join part on (part.p_size > part.p_partkey) on (part.p_type = part.p_name ) on (part.p_brand is NULL) where partsupp.ps_suppkey is not NULL limit 177;",NO,"ERREUR:  le nom de la table « partsupp » est spécifié plus d'une fois"
313,"select nation.n_comment, max( cast(cast(null as anyenum) as anyenum)), nation.n_comment, min( cast(cast(null as inet) as inet)), avg( cast(cast(null as float4) as float4)), min( cast(cast(null as float8) as float8)), nation.n_regionkey, nation.n_comment from nation where nation.n_name is NULL limit 117;",NO,"ERREUR:  ne peut pas convertir le type unknown en anyenum LIGNE 4 : cast(cast(null as anyenum) as anyenum)),                ^"
314,"select count(*), lineitem.l_shipmode, orders.o_clerk from customer inner join lineitem on (customer.c_acctbal < lineitem.l_extendedprice) inner join supplier on (lineitem.l_tax >= supplier.s_acctbal) inner join customer inner join lineitem on (lineitem.l_receiptdate = lineitem.l_commitdate) on (lineitem.l_shipinstruct < lineitem.l_shipinstruct) inner join lineitem inner join orders inner join region on (orders.o_shippriority = orders.o_shippriority) inner join customer on (orders.o_shippriority = customer.c_custkey ) on (lineitem.l_shipinstruct = customer.c_phone ) inner join lineitem inner join part inner join lineitem inner join partsupp on (lineitem.l_extendedprice >= lineitem.l_discount) inner join region on (partsupp.ps_supplycost < lineitem.l_discount) on (part.p_type = region.r_comment ) on (lineitem.l_receiptdate > lineitem.l_shipdate) on (lineitem.l_partkey > region.r_regionkey) on (lineitem.l_shipmode is NULL) where lineitem.l_orderkey is NULL limit 145;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
315,"select nation.n_nationkey, max( cast(cast(null as tid) as tid)), avg( cast(cast(null as float8) as float8)), nation.n_regionkey, nation.n_regionkey, avg( cast(cast(null as float8) as float8)), nation.n_comment, avg( cast(nation.n_regionkey as int4)), sum( cast(cast(null as ""numeric"") as ""numeric"")), nation.n_comment, nation.n_comment, min( cast(cast(null as tid) as tid)), min( cast(cast(null as ""time"") as ""time"")), nation.n_comment, nation.n_name from nation where nation.n_name is NULL limit 105;",NO,"ERREUR:  la colonne « nation.n_nationkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : nation.n_nationkey,           ^"
316,"select sum( cast(cast(null as ""interval"") as ""interval"")), supplier.s_acctbal, part.p_partkey, supplier.s_address, part.p_partkey, supplier.s_nationkey, nation.n_comment, min( cast(cast(null as float8) as float8)), part.p_comment, nation.n_name, part.p_container from nation inner join supplier on (nation.n_comment = supplier.s_address ) inner join part on (supplier.s_acctbal > part.p_retailprice) where part.p_container <= supplier.s_name limit 96;",NO,"ERREUR:  la colonne « supplier.s_acctbal » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : supplier.s_acctbal,           ^"
317,"select distinct nation.n_nationkey from supplier inner join nation inner join supplier inner join lineitem inner join orders inner join lineitem on (lineitem.l_orderkey = lineitem.l_partkey) inner join part inner join partsupp on (part.p_size = partsupp.ps_partkey ) inner join customer inner join lineitem inner join nation on (lineitem.l_linenumber > nation.n_regionkey) on (customer.c_nationkey <= lineitem.l_linenumber) on (part.p_partkey = customer.c_custkey) on (orders.o_totalprice = partsupp.ps_supplycost ) on (lineitem.l_tax > lineitem.l_quantity) on (supplier.s_acctbal = lineitem.l_discount) on (partsupp.ps_suppkey >= lineitem.l_linenumber) on (lineitem.l_shipdate is NULL) where lineitem.l_extendedprice is NULL limit 82;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
318,"select nation.n_comment from nation inner join nation inner join region inner join supplier on (region.r_regionkey = region.r_regionkey) inner join orders on (supplier.s_name > region.r_name) on (orders.o_orderdate > orders.o_orderdate) on (nation.n_regionkey = orders.o_orderkey ) inner join lineitem inner join supplier on (lineitem.l_linenumber >= lineitem.l_partkey) inner join partsupp on (lineitem.l_orderkey = partsupp.ps_partkey ) on (orders.o_custkey is NULL) where supplier.s_acctbal is NULL limit 102;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
319,"select supplier.s_suppkey, min( cast(cast(null as int2) as int2)), supplier.s_acctbal, lineitem.l_quantity, supplier.s_suppkey, lineitem.l_shipmode from partsupp inner join lineitem on (lineitem.l_linestatus >= lineitem.l_returnflag) inner join region inner join supplier on (region.r_comment = supplier.s_address ) on (partsupp.ps_availqty = supplier.s_suppkey ) where partsupp.ps_comment is NULL limit 143;",NO,"ERREUR:  la colonne « supplier.s_suppkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : supplier.s_suppkey,           ^"
320,"select orders.o_orderstatus, customer.c_address, nation.n_name, partsupp.ps_partkey, partsupp.ps_supplycost, supplier.s_nationkey, lineitem.l_linestatus, region.r_regionkey, region.r_name, partsupp.ps_availqty, customer.c_acctbal, region.r_name, max( cast(cast(null as inet) as inet)), partsupp.ps_comment, min( cast(cast(null as float4) as float4)), max( cast(supplier.s_name as bpchar)), orders.o_shippriority, partsupp.ps_availqty, orders.o_orderkey from partsupp inner join supplier inner join lineitem inner join partsupp inner join region inner join customer on (customer.c_custkey > region.r_regionkey) on (customer.c_custkey >= customer.c_custkey) inner join nation on (customer.c_phone >= customer.c_mktsegment) on (lineitem.l_commitdate >= lineitem.l_receiptdate) inner join orders inner join partsupp on (orders.o_totalprice < partsupp.ps_supplycost) inner join partsupp on (orders.o_clerk = orders.o_orderstatus) on (partsupp.ps_suppkey >= partsupp.ps_availqty) on (supplier.s_acctbal = customer.c_acctbal ) on (partsupp.ps_availqty is not NULL) where partsupp.ps_availqty is NULL limit 137;",NO,"ERREUR:  le nom de la table « partsupp » est spécifié plus d'une fois"
321,"select customer.c_comment from customer where customer.c_name is not NULL limit 131;",YES,""
322,"select region.r_regionkey, partsupp.ps_comment, partsupp.ps_supplycost from part inner join region inner join partsupp on (partsupp.ps_supplycost = partsupp.ps_supplycost) inner join region on (partsupp.ps_partkey = region.r_regionkey ) on (partsupp.ps_supplycost = partsupp.ps_supplycost) where partsupp.ps_partkey is NULL limit 70;",NO,"ERREUR:  le nom de la table « region » est spécifié plus d'une fois"
323,"select supplier.s_acctbal, supplier.s_acctbal from supplier where supplier.s_acctbal >= supplier.s_acctbal;",YES,""
324,"select nation.n_name, nation.n_nationkey, nation.n_nationkey, nation.n_regionkey, nation.n_nationkey, nation.n_regionkey, nation.n_nationkey, nation.n_comment, nation.n_name, nation.n_name, nation.n_name from nation where nation.n_name is not NULL;",YES,""
325,"select part.p_name, part.p_mfgr, part.p_name from part where part.p_retailprice is NULL;",YES,""
326,"select min( cast(cast(null as ""timestamp"") as ""timestamp"")), partsupp.ps_availqty, partsupp.ps_availqty from partsupp where partsupp.ps_availqty > partsupp.ps_partkey limit 101;",NO,"ERREUR:  la colonne « partsupp.ps_availqty » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : partsupp.ps_availqty,           ^"
327,"select orders.o_orderpriority, orders.o_orderpriority, orders.o_shippriority, orders.o_shippriority, orders.o_custkey, orders.o_orderdate from orders where orders.o_totalprice <= orders.o_totalprice;",YES,""
328,"select region.r_comment, region.r_name, sum( cast(cast(null as int2) as int2)), sum( cast(cast(null as money) as money)), region.r_comment from region where region.r_name is not NULL limit 95;",NO,"ERREUR:  la colonne « region.r_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : region.r_comment,           ^"
329,"select part.p_brand, part.p_brand, part.p_partkey, min( cast(cast(null as int8) as int8)), part.p_partkey, min( cast(cast(null as anyenum) as anyenum)), part.p_mfgr, max( cast(cast(null as anyarray) as anyarray)), region.r_regionkey from part inner join nation inner join part inner join region inner join partsupp inner join part on (partsupp.ps_suppkey = part.p_partkey ) inner join part on (part.p_container > part.p_container) on (part.p_mfgr = part.p_brand) on (part.p_size <= part.p_partkey) on (part.p_size = part.p_partkey) on (part.p_brand < region.r_name) where part.p_mfgr >= part.p_brand;",NO,"ERREUR:  le nom de la table « part » est spécifié plus d'une fois"
330,"select part.p_retailprice from part where part.p_type is NULL limit 72;",YES,""
331,"select partsupp.ps_suppkey, partsupp.ps_comment from partsupp where partsupp.ps_supplycost is not NULL limit 126;",YES,""
